trade_id,trade_date,entry_hour,side,entry_time,exit_time,entry,exit,sl,tp,risk_distance,bars_in_trade,pnl,r_multiple,exit_reason,be_activated,mfe_r,mae_r,best_r,worst_r,orb_high,orb_low,atr_at_entry,adx_h1_at_entry,balance_after
11,2025-04-23,9,SELL,2025-04-23 09:45:00,2025-04-23 11:15:00,3312.63,3310.13,3350.069272425284,3260.215018604603,37.43927242528389,19,3.3384007321112015,0.0668,timeout,False,0.5604,0.2102,0.5604,0.2102,3349.41,3315.86,6.592724252841525,39.27070472868572,10002.321958674387
12,2025-05-01,12,SELL,2025-05-01 12:55:00,2025-05-01 14:25:00,3220.48,3223.14,3239.026949285273,3194.5142710006176,18.546949285273058,19,-7.172655729208973,-0.1434,timeout,False,0.3774,0.3537,0.3774,0.3537,3238.73,3221.24,2.9694928527293754,31.790208734374293,9995.149302945178
13,2025-05-12,10,SELL,2025-05-12 10:05:00,2025-05-12 11:35:00,3254.47,3232.96,3284.084364456502,3213.009889760897,29.614364456502244,19,36.299219222167565,0.7263,timeout,True,1.2943,0.0588,1.2943,0.0588,3283.57,3268.49,5.143644565019927,38.52079973169524,10031.448522167346
14,2025-05-14,15,SELL,2025-05-14 15:00:00,2025-05-14 15:45:00,3220.09,3199.8327471751672,3234.559466303452,3199.8327471751672,14.469466303452009,10,70.22013965517175,1.4,tp,True,2.1252,0.161,2.1252,0.161,3234.25,3221.48,3.0946630345201793,26.835406982340004,10101.668661822518
15,2025-06-17,11,SELL,2025-06-17 11:10:00,2025-06-17 12:40:00,3385.19,3384.68,3396.501125051359,3369.3544249280976,11.311125051358886,19,2.277338016395089,0.0451,timeout,True,0.8337,0.1945,0.8337,0.1945,3396.19,3386.96,3.1112505135878745,26.302795678666712,10103.945999838912
16,2025-06-20,9,SELL,2025-06-20 09:45:00,2025-06-20 11:15:00,3340.81,3349.75,3357.9173243051405,3316.859745972803,17.107324305140537,19,-26.400761342735994,-0.5226,timeout,False,0.007,0.8464,0.007,0.8464,3357.62,3342.61,2.9732430514041384,26.371358672191327,10077.545238496175
17,2025-06-27,9,SELL,2025-06-27 09:40:00,2025-06-27 11:10:00,3287.47,3283.7,3301.2510695387,3268.1765026458197,13.781069538700194,19,13.784251448133164,0.2736,timeout,False,0.373,0.6052,0.373,0.6052,3300.9,3289.16,3.510695386999298,28.0559959152098,10091.329489944308
18,2025-07-07,10,SELL,2025-07-07 10:50:00,2025-07-07 12:20:00,3304.06,3309.03,3315.344088818725,3288.262275653785,11.284088818725195,19,-22.223286421584486,-0.4404,timeout,False,0.3066,0.7701,0.3066,0.7701,3315.08,3305.11,2.6408881872531986,30.118165805681727,10069.106203522724
19,2025-07-09,9,SELL,2025-07-09 09:15:00,2025-07-09 10:45:00,3287.89,3293.92,3297.8895441933955,3273.890638129246,9.99954419339565,19,-30.359739020577212,-0.603,timeout,False,0.234,0.623,0.234,0.623,3297.65,3288.93,2.395441933953681,31.08777548321757,10038.746464502146
20,2025-07-24,9,SELL,2025-07-24 09:30:00,2025-07-24 11:00:00,3371.81,3367.36,3385.5208383965664,3352.614826244807,13.710838396566487,19,16.29091543308531,0.3246,timeout,False,0.4391,0.415,0.4391,0.415,3385.27,3374.38,2.5083839656663525,43.73813637405093,10055.037379935231
21,2025-07-25,10,SELL,2025-07-25 10:40:00,2025-07-25 12:10:00,3353.75,3344.78,3363.6006121951755,3339.9591429267543,9.850612195175472,19,45.78075124213657,0.9106,timeout,True,1.0832,0.1665,1.0832,0.1665,3363.4,3355.25,2.0061219517539866,46.34384686164168,10100.818131177368
22,2025-07-28,11,SELL,2025-07-28 11:15:00,2025-07-28 12:00:00,3337.45,3337.45,3344.275748374145,3327.893952276196,6.825748374145405,10,0.0,0.0,breakeven,True,0.7618,0.1362,0.7618,0.1362,3344.05,3337.97,2.2574837414497004,40.52680374591721,10100.818131177368
23,2025-08-12,9,SELL,2025-08-12 09:50:00,2025-08-12 10:35:00,3347.13,3355.8958370614096,3355.8958370614096,3334.8578281140267,8.765837061409457,10,-50.50409065588684,-1.0,sl,False,0.4073,1.2469,0.4073,1.2469,3355.63,3348.48,2.6583706140941143,32.49277601040719,10050.314040521482
24,2025-10-22,11,SELL,2025-10-22 11:10:00,2025-10-22 11:20:00,4102.63,4102.63,4147.774576632308,4039.427592714769,45.14457663230769,3,0.0,0.0,breakeven,True,1.0311,0.2623,1.0311,0.2623,4146.84,4107.47,9.345766323079824,49.341777269600186,10050.314040521482
25,2025-10-28,9,SELL,2025-10-28 09:10:00,2025-10-28 10:40:00,3956.94,3930.9,3994.7381934611485,3904.022529154392,37.79819346114846,19,34.61940289344548,0.6889,timeout,True,0.9268,0.0799,0.9268,0.0799,3994.1,3959.29,6.381934611486673,38.22938958295705,10084.933443414928
26,2025-11-18,9,SELL,2025-11-18 09:25:00,2025-11-18 10:10:00,4003.67,4025.5663238670218,4025.5663238670218,3973.0151465861695,21.896323867021692,10,-50.42466721707464,-1.0,sl,False,0.2594,1.055,0.2594,1.055,4025.11,4007.61,4.563238670215615,51.374944126044994,10034.508776197854
27,2026-01-08,14,SELL,2026-01-08 14:15:00,2026-01-08 15:45:00,4412.3,4429.65,4438.182538240137,4376.064446463809,25.882538240136455,19,-33.63246789239737,-0.6703,timeout,False,0.1793,0.9164,0.1793,0.9164,4437.78,4415.67,4.025382401372573,32.956767698696325,10000.876308305456
28,2026-01-30,10,SELL,2026-01-30 10:35:00,2026-01-30 12:05:00,5077.74,5018.69,5244.188388387694,4844.712256257228,166.44838838769465,19,17.73978563943542,0.3548,timeout,True,0.8139,0.3231,0.8139,0.3231,5241.45,5145.17,27.38388387694509,41.2972240511827,10018.616093944891
29,2026-02-05,14,SELL,2026-02-05 14:20:00,2026-02-05 15:50:00,4820.05,4841.68,4935.286825409646,4658.718444426497,115.23682540964546,19,-9.402492013368619,-0.1877,timeout,False,0.1576,0.44,0.1576,0.44,4933.94,4826.62,13.468254096463118,34.17090413729599,10009.213601931522
30,2026-02-13,13,SELL,2026-02-13 13:25:00,2026-02-13 14:55:00,4938.79,4969.38,4987.144634208248,4871.093512108452,48.35463420824817,19,-31.660031049398285,-0.6326,timeout,False,0.0922,0.7232,0.0922,0.7232,4986.26,4944.67,8.846342082474766,32.568850972076056,9977.553570882124
31,2026-03-05,15,SELL,2026-03-05 15:25:00,2026-03-05 16:00:00,5103.86,5128.61,5177.545050863679,5000.7009287908495,73.68505086367895,8,-16.756753777383707,-0.3359,timeout,False,0.0615,0.4586,0.0615,0.4586,5176.47,5120.68,10.75050863678208,28.30289514576047,9960.796817104741
32,2026-03-06,15,SELL,2026-03-06 15:55:00,2026-03-06 16:00:00,5101.88,5101.88,5130.971307026552,5061.152170162828,29.091307026551476,2,0.0,0.0,breakeven,True,0.9673,0.021,0.9673,0.021,5129.82,5108.97,11.513070265519302,28.018389121923033,9960.796817104741
33,2026-03-13,9,SELL,2026-03-13 09:25:00,2026-03-13 10:55:00,5096.22,5084.95,5118.174611978305,5065.483543230374,21.954611978304456,19,25.56596769729028,0.5133,timeout,True,1.1255,0.0843,1.1255,0.0843,5117.7,5098.17,4.746119783049327,39.02396631776398,9986.362784802031
34,2026-03-16,10,SELL,2026-03-16 10:40:00,2026-03-16 12:10:00,4998.11,4985.01,5026.670475220784,4958.125334690902,28.56047522078461,19,22.90251675954208,0.4587,timeout,False,0.6421,0.1807,0.6421,0.1807,5026.0,5002.98,6.704752207840435,50.39104964949161,10009.265301561574
35,2026-03-19,9,SELL,2026-03-19 09:20:00,2026-03-19 09:45:00,4821.76,4776.250711340447,4854.266634756824,4776.250711340447,32.50663475682359,6,70.06485711093102,1.4,tp,True,1.9353,0.1335,1.9353,0.1335,4853.62,4826.8,6.4663475682406215,45.49079721136245,10079.330158672505
36,2026-03-20,15,SELL,2026-03-20 15:25:00,2026-03-20 16:00:00,4681.07,4670.28,4728.466487003045,4614.714918195737,47.39648700304497,8,11.472999296877106,0.2277,timeout,False,0.4078,0.034,0.4078,0.034,4727.42,4685.55,10.464870030443848,31.368476573358354,10090.803157969382
37,2026-03-23,12,SELL,2026-03-23 12:35:00,2026-03-23 14:05:00,4281.47,4384.111880067617,4384.111880067617,4137.771367905337,102.64188006761651,19,-50.454015789846906,-1.0,sl,False,0.5644,1.3498,0.5644,1.3498,4381.61,4302.2,25.018800676170674,51.61997621050898,10040.349142179535
